"Longitude","Latitude"
-87.83256744,41.93762857
-87.83272454,41.93762679
-87.8328267,41.93762494
-87.8328514,41.93762449
-87.83292958,41.93762274
-87.83321072,41.93761683
-87.83344926,41.9375982
-87.83363221,41.93759425
-87.83387362,41.93758904
-87.83414131,41.93758345
-87.83431576,41.93758056
-87.83439663,41.93757902
-87.8346177,41.9375746
-87.83481017,41.93757642
-87.83499257,41.93757815
-87.83542316,41.93757151
-87.8358227,41.9375638
-87.83606005,41.9375591
-87.83640912,41.93755218
-87.83665582,41.93754682
-87.83688619,41.93754253
-87.83720122,41.93753631
-87.83746234,41.93753269
-87.83779043,41.93752596
-87.83813541,41.93751979
-87.83853014,41.93751117
-87.83891143,41.93750069
-87.83933472,41.93749266
-87.83967949,41.93748577
-87.84005841,41.93747796
-87.84037028,41.9374717
-87.84071508,41.93746503
-87.8410762,41.9374582
-87.84143718,41.93745102
-87.84181577,41.93744345
-87.84217796,41.93743611
-87.84260555,41.93742729
-87.84298177,41.93741743
-87.84339073,41.93741122
-87.84358644,41.93740787
-87.84367348,41.93740658
-87.84384797,41.9374034
-87.84411025,41.93739889
-87.84444643,41.93739516
-87.84490526,41.93738439
-87.8451601,41.93737841
-87.84533595,41.93737488
-87.84558037,41.93736988
-87.84575501,41.93736629
-87.84598219,41.9373616
-87.846174,41.93735747
-87.84646223,41.93735134
-87.8466192,41.9373483
-87.84694896,41.937343
-87.84854947,41.93731203
-87.84962056,41.93728534
-87.84977767,41.93743048
-87.85018744,41.93775082
-87.85066019,41.93807867
-87.85099761,41.93834802
-87.85141196,41.93870458
-87.85164286,41.93895175
-87.8518061,41.93916968
-87.85211179,41.93979009
-87.85226713,41.94041349
-87.85253236,41.94125821
-87.85274177,41.94182148
-87.85295496,41.94226769
-87.85303704,41.94248165
-87.85307559,41.94260061
-87.85309239,41.94271258
-87.85309613,41.94279817
-87.85309551,41.94288044
-87.85308192,41.94293304
-87.853055,41.94299876
-87.8530243,41.94310736
-87.85302521,41.94314696
-87.85301019,41.94321973
-87.85301273,41.94335073
-87.85304728,41.94343973
-87.85314754,41.94357837
-87.85321719,41.94368728
-87.85326069,41.94376315
-87.85329118,41.94386514
-87.85341607,41.94435572
-87.85358279,41.94504407
-87.85382224,41.94584273
-87.85396879,41.94624595
-87.85408174,41.94655669
-87.85464331,41.9474386
-87.85487052,41.94779543
-87.85497589,41.94803398
-87.8550044,41.94819889
-87.85501697,41.94846359
-87.85502174,41.94862695
-87.85501321,41.94894212
-87.85493571,41.94948416
-87.85475116,41.94989859
-87.85466436,41.9500855
-87.85453281,41.95030064
-87.85443482,41.95050408
-87.85432706,41.95073003
-87.85424601,41.95092145
-87.85420269,41.95107555
-87.85411219,41.95131488
-87.85405902,41.95149422
-87.85396944,41.95181198
-87.85391377,41.9521082
-87.85391223,41.95219036
-87.85391909,41.95227082
-87.85395225,41.95239846
-87.85401925,41.9525677
-87.85406943,41.95270495
-87.85418883,41.95298078
-87.85425777,41.95309649
-87.85432161,41.95319228
-87.8543818,41.95328482
-87.8544202,41.95333776
-87.85443463,41.95335765
-87.85450648,41.95345041
-87.8546417,41.95362627
-87.8547505,41.95376133
-87.85499076,41.95401982
-87.85524544,41.95419939
-87.85552585,41.95435994
-87.85574671,41.95449475
-87.85604433,41.95463625
-87.85639329,41.95475883
-87.85671686,41.95485581
-87.8569979,41.95493348
-87.8573129,41.95503043
-87.85757674,41.95512715
-87.85782241,41.95526371
-87.85797578,41.95536415
-87.85825043,41.95557862
-87.85834588,41.95570594
-87.85844619,41.95585817
-87.85852337,41.95600505
-87.85858712,41.95614318
-87.85861026,41.95622001
-87.85863554,41.95638581
-87.85867744,41.95651112
-87.85870844,41.95659506
-87.85874476,41.95675854
-87.85877505,41.95693254
-87.85878657,41.95708434
-87.85878197,41.9572436
-87.85875827,41.95741603
-87.85871815,41.95754125
-87.85868115,41.95760866
-87.85842254,41.95792825
-87.8581316,41.95834164
-87.85792614,41.95865942
-87.85774025,41.9589564
-87.85757726,41.95918997
-87.85741634,41.95955901
-87.85724803,41.95984437
-87.85703033,41.96019582
-87.85684364,41.96055421
-87.85664604,41.96090127
-87.85647451,41.96122729
-87.8562987,41.9615908
-87.85582008,41.96241465
-87.85568621,41.96281495
-87.85567657,41.96284377
-87.85562413,41.96328897
-87.85559468,41.96365723
-87.85550644,41.96445603
-87.85544283,41.96470936
-87.85530144,41.96511865
-87.85496773,41.96594864
-87.85492186,41.96613579
-87.85486729,41.96635851
-87.85477187,41.96691294
-87.85477734,41.96719952
-87.85485696,41.96751842
-87.8549796,41.96793029
-87.85503692,41.9683294
-87.85502853,41.96870771
-87.85489427,41.96911151
-87.85477705,41.9694296
-87.85464398,41.9696741
-87.85432295,41.97029803
-87.85423604,41.9705601
-87.85417262,41.97078478
-87.85413625,41.97100092
-87.85413499,41.97116818
-87.85415515,41.97131093
-87.85418821,41.97143242
-87.85427079,41.97162093
-87.85446683,41.97189532
-87.85459763,41.97203901
-87.85497933,41.97234081
-87.85515842,41.97245805
-87.85536193,41.97251716
-87.85559565,41.97255397
-87.85584135,41.97258636
-87.85606342,41.97257831
-87.85621357,41.97255207
-87.85659223,41.97245954
-87.85667055,41.97243419
-87.85704325,41.97231356
-87.85746443,41.9721495
-87.85783321,41.97197356
-87.85838698,41.97161433
-87.85853733,41.97153177
-87.85867605,41.9714664
-87.85879533,41.97143248
-87.8589221,41.97142154
-87.85902956,41.97143057
-87.85920597,41.97145998
-87.85940535,41.97149521
-87.85960456,41.97155339
-87.85974633,41.971597
-87.85990958,41.97166527
-87.86010605,41.97175619
-87.86042602,41.97192911
-87.86085177,41.97222447
-87.86111136,41.97241936
-87.86133778,41.97260857
-87.86144847,41.97271764
-87.86170114,41.97298782
-87.86180342,41.97312595
-87.86189024,41.97328062
-87.86190219,41.97332068
-87.86227799,41.97331083
-87.86316355,41.97328762
-87.86406751,41.97326572
-87.86427415,41.97326072
-87.8648513,41.97324441
-87.86542945,41.97323157
-87.86605979,41.97321756
-87.86645891,41.97320738
-87.86681082,41.97319957
-87.86701138,41.97319511
-87.86712674,41.97319207
-87.867344,41.97318653
-87.86770001,41.97317746
-87.86796366,41.97317079
-87.86808382,41.97316777
-87.8684817,41.97315536
-87.86858852,41.97316199
-87.86867475,41.97316734
-87.86875887,41.97316992
-87.86882639,41.97316987
-87.86988726,41.97312394
-87.87060681,41.97310639
-87.87089392,41.97309918
-87.87100787,41.97309632
-87.87138888,41.97308674
-87.87170708,41.97307831
-87.87208438,41.97306863
-87.87243724,41.97306184
-87.87268618,41.97305565
-87.87285346,41.97305149
-87.87305384,41.97304653
-87.87589583,41.97297589
-87.87732285,41.9729404
-87.87807002,41.9729218
-87.88077275,41.97285455
-87.88078383,41.97101833
-87.88079492,41.96918129
-87.88080433,41.96831953
-87.88083408,41.96559425
-87.88083507,41.96550387
-87.88083453,41.96541304
-87.88080959,41.96106056
-87.88080924,41.96099634
-87.88080911,41.96097329
-87.88080337,41.95998546
-87.88079817,41.95906859
-87.88079793,41.9590294
-87.88079338,41.95823883
-87.88078844,41.95720045
-87.88163261,41.95711146
-87.88382846,41.95736201
-87.88384647,41.95730028
-87.88403945,41.95732623
-87.88442732,41.95737835
-87.88457682,41.95739842
-87.88484326,41.9574342
-87.88494317,41.95744765
-87.88550795,41.95752357
-87.88562938,41.95753985
-87.88562917,41.95748617
-87.8868073,41.95764109
-87.88802577,41.95780136
-87.88869488,41.95788935
-87.88934416,41.95797474
-87.89026621,41.95809598
-87.89047705,41.95809235
-87.8928991,41.95805056
-87.89289884,41.95796001
-87.89288823,41.95441833
-87.89288061,41.95189395
-87.8928773,41.95079377
-87.89521435,41.95075617
-87.89531876,41.95075448
-87.89699917,41.95072741
-87.89730345,41.95072252
-87.89999307,41.95067912
-87.90008829,41.95067758
-87.90097853,41.95066321
-87.90162348,41.95065279
-87.90184856,41.95064914
-87.90377632,41.95061799
-87.90455598,41.95077843
-87.90499174,41.95086815
-87.90647422,41.95117323
-87.90849578,41.95158918
-87.91008622,41.9519164
-87.91229804,41.95237144
-87.91230029,41.9523719
-87.91452532,41.95282965
-87.91474668,41.95287519
-87.91474729,41.95290838
-87.91477343,41.95434136
-87.9147982,41.9547134
-87.91483768,41.95508545
-87.91489179,41.95545644
-87.91496048,41.95582612
-87.91504366,41.95619415
-87.91514134,41.95656014
-87.91522779,41.95684476
-87.91542826,41.95695262
-87.915781,41.95713179
-87.9158493,41.95715932
-87.91591026,41.95689532
-87.91615588,41.95583179
-87.91632673,41.95509185
-87.91596424,41.95509053
-87.91596112,41.95472281
-87.91594748,41.95311798
-87.91594145,41.9524077
-87.91594028,41.95227186
-87.91690271,41.95251309
-87.92019696,41.95333873
-87.92214713,41.95383195
-87.92214757,41.95377853
-87.92555803,41.95461445
-87.92634474,41.95465416
-87.92711595,41.95478344
-87.92791644,41.95491761
-87.92964743,41.95520773
-87.92988844,41.95524813
-87.9305449,41.95535814
-87.93193037,41.95559033
-87.93322857,41.95580786
-87.93325973,41.95581308
-87.93420483,41.95597144
-87.93612743,41.9562763
-87.93663854,41.95635735
-87.93723388,41.95645174
-87.9380329,41.95657237
-87.93815366,41.9565906
-87.93876737,41.95668455
-87.93947242,41.95679432
-87.93947231,41.95694609
-87.93947181,41.95725891
-87.93947168,41.95742787
-87.93947154,41.95752666
-87.93947147,41.95757477
-87.9394711,41.95783397
-87.93947087,41.95813414
-87.93947078,41.95825686
-87.93947052,41.95834928
-87.93947041,41.95839045
-87.93941526,41.95839041
-87.93912194,41.9583902
-87.93919806,41.95858091
-87.93924323,41.95871688
-87.93928231,41.95885462
-87.93931373,41.95898959
-87.93933877,41.95912634
-87.93935826,41.95926942
-87.93937034,41.95940617
-87.93937553,41.95953383
-87.93937463,41.95967413
-87.93937267,41.95981523
-87.93937124,41.95995119
-87.93936955,41.96008695
-87.93936812,41.96021876
-87.93936613,41.96037641
-87.93936552,41.96043743
-87.93936155,41.96079028
-87.9393662,41.96101237
-87.93935979,41.96428371
-87.93971808,41.96428494
-87.93971319,41.97863637
-87.93972628,41.97993931
-87.93972934,41.98020787
-87.9397364,41.98070306
-87.93974168,41.981046
-87.93974706,41.98152304
-87.93975155,41.98189188
-87.93975832,41.98231536
-87.93976484,41.98276719
-87.93977068,41.98312122
-87.93977652,41.98340422
-87.93977984,41.98377195
-87.93978499,41.98412504
-87.93979232,41.98454122
-87.93980288,41.98514304
-87.93980358,41.9852983
-87.93980432,41.98535753
-87.93980447,41.98538645
-87.93980816,41.98565403
-87.93981352,41.98605541
-87.93981541,41.98620306
-87.93982169,41.98667069
-87.93982796,41.98701912
-87.9398263,41.98752791
-87.93982604,41.98760648
-87.93982453,41.98779736
-87.93982815,41.98805187
-87.93983501,41.98846671
-87.93984096,41.98881478
-87.93984706,41.98928299
-87.93985232,41.98971165
-87.93985847,41.99015289
-87.93987811,41.99048802
-87.93988367,41.99086334
-87.93988646,41.99114452
-87.93989061,41.99165935
-87.93989534,41.99196145
-87.93989935,41.99221837
-87.93990137,41.99235007
-87.93991024,41.99286829
-87.93992299,41.99328331
-87.93993042,41.9934914
-87.93916329,41.99352643
-87.93880096,41.99353263
-87.93878084,41.99364286
-87.93877545,41.99366976
-87.93872035,41.99394428
-87.93865123,41.9942494
-87.93857102,41.99455916
-87.93848465,41.99486891
-87.9383872,41.99518423
-87.93828362,41.99548745
-87.93817265,41.99579065
-87.93804691,41.99609662
-87.937915,41.99640259
-87.93776954,41.99671784
-87.93761546,41.99703121
-87.93753009,41.9971958
-87.93745155,41.99734085
-87.93739218,41.99744685
-87.93727409,41.99764861
-87.93708061,41.99796658
-87.93687729,41.99828268
-87.93666782,41.99859318
-87.9365282,41.99879305
-87.93645346,41.99889157
-87.93636081,41.9990152
-87.9362416,41.99917416
-87.9361218,41.99932753
-87.93603225,41.99943999
-87.93590628,41.99959521
-87.93578589,41.99973555
-87.935655,41.99989076
-87.93552473,42.00004039
-87.93540869,42.00016585
-87.93537305,42.000201
-87.93518627,42.00037997
-87.93510867,42.00045622
-87.93465522,42.00090186
-87.93428564,42.00123657
-87.93429522,42.00164651
-87.93429714,42.00172855
-87.93462902,42.00139995
-87.93509474,42.00093786
-87.93514386,42.00088912
-87.93521103,42.00081664
-87.93529134,42.00072701
-87.93551196,42.00048078
-87.93574248,42.00025812
-87.93584506,42.00015904
-87.93590357,42.00010498
-87.93598608,42.00001375
-87.93632784,41.99960327
-87.93661545,41.99923338
-87.93677129,41.99902325
-87.93687597,41.99888185
-87.93693409,41.99880336
-87.93706165,41.99861236
-87.93707951,41.99858574
-87.93905446,41.99826104
-87.93982896,41.99813746
-87.93989442,41.99812702
-87.94002021,41.99810694
-87.94005008,41.99896069
-87.94008198,41.99987252
-87.94009181,42.00015343
-87.94011408,42.00078932
-87.93992995,42.00079216
-87.93897154,42.00080633
-87.93802044,42.00082533
-87.93706082,42.00084449
-87.93639424,42.0008578
-87.93539948,42.00088265
-87.93526833,42.00088593
-87.93523837,42.00088668
-87.93509741,42.00102654
-87.93516695,42.0033328
-87.93519183,42.00430428
-87.93520725,42.00490642
-87.93522835,42.0057297
-87.93523092,42.00583015
-87.93523094,42.00583122
-87.93523344,42.00594011
-87.93528082,42.00800805
-87.93528753,42.00815144
-87.93510114,42.00815345
-87.93503071,42.00815423
-87.93487299,42.00815593
-87.93425976,42.00816401
-87.9335942,42.00817333
-87.93358036,42.00817352
-87.93356295,42.00801853
-87.93354629,42.00732875
-87.93354312,42.0071978
-87.93350595,42.00565873
-87.93350556,42.00556497
-87.93348487,42.00542371
-87.93348285,42.00542344
-87.93311946,42.00537372
-87.93275364,42.00532367
-87.93238234,42.00527287
-87.93201877,42.00522313
-87.93128589,42.00512285
-87.93128495,42.00512273
-87.93091756,42.00507254
-87.93087545,42.00506678
-87.93062395,42.00503398
-87.93032579,42.0049951
-87.93032919,42.00507075
-87.93033311,42.00515801
-87.9299836,42.00510719
-87.92996938,42.00510511
-87.92969094,42.00506426
-87.9296346,42.00505599
-87.92925082,42.00499571
-87.9291446,42.00507267
-87.92910137,42.00510399
-87.92893628,42.00521748
-87.92877115,42.00533561
-87.928606,42.00545567
-87.92844033,42.00557456
-87.92827314,42.00569267
-87.92810647,42.00581078
-87.92800092,42.00588556
-87.92793978,42.00592889
-87.9277736,42.00604894
-87.92760741,42.00616898
-87.92744122,42.00628903
-87.92727452,42.00640868
-87.92710681,42.00652639
-87.9269396,42.00664604
-87.92677236,42.00676723
-87.92660412,42.00688686
-87.92643587,42.0070065
-87.92626712,42.00712574
-87.92609835,42.00724615
-87.92593007,42.00736848
-87.92584605,42.00742881
-87.92576129,42.00748966
-87.92565858,42.00756327
-87.92558229,42.00761795
-87.92545391,42.00771491
-87.92516812,42.00753282
-87.92448078,42.00709488
-87.92444697,42.00707333
-87.92435761,42.0070164
-87.92426934,42.00696016
-87.92373237,42.00661741
-87.9236889,42.00658966
-87.92275812,42.00599554
-87.92259325,42.00588813
-87.92255937,42.00586606
-87.92229676,42.0055687
-87.92224793,42.00551341
-87.92219939,42.0054565
-87.92109607,42.0041629
-87.9208574,42.00388306
-87.92059536,42.0038854
-87.92061248,42.0049516
-87.92051083,42.00495343
-87.92012487,42.00496039
-87.9194967,42.0049717
-87.9185962,42.00498792
-87.91526798,42.0050478
-87.91494143,42.00505367
-87.91476392,42.00505686
-87.91381949,42.00507383
-87.91377084,42.00507469
-87.91377082,42.00521185
-87.91377046,42.00815576
-87.91377043,42.00843018
-87.9137704,42.0086006
-87.91377039,42.00870454
-87.91375117,42.00870554
-87.91348152,42.00871485
-87.91338335,42.00871904
-87.9133099,42.00872098
-87.91331059,42.00861609
-87.91331089,42.00857082
-87.9133055,42.00625783
-87.91302985,42.00626807
-87.91302717,42.00508805
-87.91182155,42.00510968
-87.91133545,42.0051184
-87.91133391,42.00509507
-87.90908222,42.00517908
-87.90871442,42.00519232
-87.90827428,42.00520804
-87.90827429,42.00522725
-87.90767354,42.00524867
-87.90768021,42.00876303
-87.90768035,42.00882066
-87.90768048,42.00892181
-87.90575035,42.0089906
-87.90542558,42.00890409
-87.90403714,42.00853421
-87.90245515,42.00811046
-87.90238347,42.00809126
-87.90238437,42.00791624
-87.89916205,42.00704992
-87.89875889,42.00692781
-87.89835426,42.00679347
-87.89793027,42.00663906
-87.89756398,42.00649491
-87.89717928,42.00633116
-87.89699903,42.00625002
-87.89670538,42.00611543
-87.89598348,42.00578453
-87.89598339,42.0056466
-87.89592024,42.00564867
-87.89576266,42.00565388
-87.89576275,42.0058766
-87.89530934,42.00566878
-87.89429465,42.00570217
-87.89434621,42.00270765
-87.89404062,42.00271886
-87.89354677,42.00273698
-87.89357322,42.00324339
-87.89357788,42.00333249
-87.89322946,42.0033439
-87.8932348,42.00343438
-87.89326475,42.00394155
-87.89326471,42.00394155
-87.89289725,42.00395359
-87.89252975,42.00396568
-87.89216207,42.00397777
-87.89188956,42.0039867
-87.89126919,42.00373762
-87.89068882,42.00350459
-87.89010296,42.00326935
-87.88999682,42.00322673
-87.89003404,42.00317486
-87.89017032,42.00298498
-87.89026473,42.00285343
-87.89038168,42.00284959
-87.89038365,42.00256617
-87.89038495,42.00237842
-87.89038549,42.0023001
-87.89041299,42.00229919
-87.89435547,42.00216965
-87.89435635,42.00211868
-87.89435736,42.00205971
-87.89691161,42.00197571
-87.89743394,42.00195848
-87.89760829,42.00195278
-87.89923622,42.00189918
-87.90240647,42.003615
-87.90240436,42.004027
-87.90406028,42.00397256
-87.90406237,42.00356044
-87.90311506,42.0034201
-87.89954277,42.0014767
-87.89921186,42.0014876
-87.89744096,42.00154624
-87.89745824,42.00053219
-87.89506994,42.00020297
-87.89447605,42.00012106
-87.89435469,42.00010386
-87.89411174,42.00007082
-87.89346389,41.99998146
-87.89297035,41.99991343
-87.89292536,41.99990678
-87.89186656,41.99974459
-87.8908108,41.9995717
-87.89075343,41.99960979
-87.89044969,41.99955785
-87.89019388,41.9995123
-87.88982812,41.99944718
-87.88939788,41.9993876
-87.88857068,41.99923149
-87.8883495,41.99918974
-87.88774883,41.99906986
-87.88730482,41.99898125
-87.88675135,41.99886614
-87.88673239,41.99886218
-87.88577005,41.99864312
-87.88500701,41.9984694
-87.88496048,41.99846312
-87.88495539,41.99829695
-87.88453327,41.99819504
-87.88453362,41.99808119
-87.88454245,41.99523412
-87.88454288,41.99509892
-87.88443117,41.99510243
-87.88442152,41.99510273
-87.88420046,41.99510965
-87.88282152,41.99515276
-87.88083877,41.99521472
-87.8806035,41.99522208
-87.88035484,41.99522985
-87.87974371,41.99353342
-87.87967034,41.99332973
-87.87827172,41.98944707
-87.87755077,41.98744517
-87.87691093,41.98566861
-87.87585705,41.98570135
-87.87585909,41.9847478
-87.875861,41.9838853
-87.87586252,41.98318043
-87.875863,41.9829385
-87.87547461,41.98185985
-87.87492618,41.98033699
-87.87489387,41.98024724
-87.87502218,41.98024396
-87.87373064,41.976657
-87.87397973,41.97665081
-87.8741507,41.97664655
-87.87588274,41.97660347
-87.875886,41.97569619
-87.87588925,41.97478875
-87.87589259,41.97388141
-87.87332716,41.9739452
-87.87300848,41.97395303
-87.87297618,41.97386323
-87.87272709,41.97386947
-87.87257607,41.9738732
-87.872646,41.97396245
-87.8709683,41.97400085
-87.86965032,41.97403236
-87.86860487,41.97405371
-87.86860568,41.9739721
-87.86860732,41.97379757
-87.8685658,41.97379814
-87.86819321,41.97380684
-87.86783746,41.97381517
-87.86783926,41.97398252
-87.8674919,41.97399055
-87.86749221,41.97390642
-87.86749285,41.97372799
-87.86688633,41.97374304
-87.86672456,41.9737477
-87.86611737,41.9737629
-87.86550123,41.97377417
-87.86535411,41.97377769
-87.86473847,41.97379241
-87.86415489,41.97380644
-87.86400796,41.97381292
-87.86399693,41.9738132
-87.86251052,41.97384877
-87.86200841,41.97386092
-87.86201957,41.97398454
-87.86200794,41.97431043
-87.86192712,41.97459664
-87.86186407,41.97481993
-87.86175798,41.97516762
-87.86168371,41.97534932
-87.86155075,41.97555675
-87.86124454,41.97600118
-87.86102051,41.97622937
-87.86092722,41.9763114
-87.86067488,41.97653868
-87.85996441,41.97699343
-87.85937924,41.97756571
-87.85886116,41.97819101
-87.8588301,41.9782285
-87.85845581,41.97866416
-87.8582484,41.97883572
-87.85701213,41.97986511
-87.85627392,41.9804616
-87.85603971,41.98080656
-87.85587717,41.98109858
-87.85582144,41.98140435
-87.85578362,41.98169692
-87.85578014,41.98216257
-87.85597137,41.98280203
-87.85620752,41.98341423
-87.85623353,41.98348168
-87.85657207,41.98414625
-87.85663945,41.9843187
-87.85663952,41.9843196
-87.85664839,41.98443226
-87.85664472,41.98466279
-87.85661304,41.98481889
-87.85657099,41.98502231
-87.85656524,41.98504201
-87.85651884,41.98520098
-87.85647147,41.98536324
-87.85646411,41.98541084
-87.85643789,41.98558044
-87.85636036,41.98599406
-87.85630605,41.98615447
-87.8561845,41.98641325
-87.85608786,41.98661745
-87.85600774,41.98680586
-87.85587386,41.98715316
-87.85570095,41.98750219
-87.85558219,41.98773745
-87.85555886,41.98784196
-87.85553747,41.98794272
-87.855568,41.9881886
-87.85563585,41.98849508
-87.85568054,41.98866266
-87.85576567,41.98892701
-87.85583523,41.9890521
-87.85550173,41.98894396
-87.85506338,41.98882178
-87.85482979,41.98876019
-87.85460664,41.98871836
-87.85445585,41.98869565
-87.85412232,41.9886484
-87.85385769,41.98861606
-87.85360688,41.9885994
-87.85316789,41.98857676
-87.85268134,41.98855963
-87.85242813,41.98854916
-87.85239048,41.98854761
-87.85229277,41.98854357
-87.85222456,41.98854076
-87.85212348,41.98853661
-87.8519879,41.98853099
-87.85183633,41.98852371
-87.85176802,41.98851991
-87.85161426,41.98851106
-87.851479,41.98850207
-87.85142867,41.98849873
-87.8513269,41.98849166
-87.85107281,41.98847205
-87.85100613,41.98846614
-87.85092283,41.98845879
-87.85083983,41.98845134
-87.85070159,41.988438
-87.8505832,41.98842627
-87.85041421,41.98840803
-87.85021163,41.98838478
-87.85009374,41.98837075
-87.84990375,41.98834759
-87.84970175,41.98832103
-87.84953106,41.98829822
-87.84928136,41.9882625
-87.84905017,41.98822901
-87.84890155,41.98820695
-87.84875021,41.98818488
-87.848568,41.98815865
-87.84838176,41.98813069
-87.84822947,41.98810678
-87.84805558,41.98808008
-87.84748058,41.9879945
-87.84736044,41.98797637
-87.84696821,41.98791966
-87.84652906,41.9878533
-87.84607777,41.9877851
-87.84573978,41.98773553
-87.84536545,41.9876812
-87.84505254,41.98763368
-87.84473349,41.9875705
-87.84461121,41.9875528
-87.84440363,41.98752137
-87.84434709,41.98751652
-87.84425006,41.98750666
-87.84412774,41.98749036
-87.84398685,41.98747676
-87.84394607,41.98747098
-87.84383613,41.98745625
-87.84372706,41.98743822
-87.84352714,41.9874094
-87.84344117,41.98739672
-87.84330486,41.98737615
-87.84320376,41.98736094
-87.84174217,41.98713546
-87.84004979,41.98688961
-87.83966015,41.98683354
-87.83947718,41.98680685
-87.83908919,41.98675074
-87.83892481,41.98672698
-87.838656,41.98668452
-87.83844158,41.9866485
-87.83821505,41.98660943
-87.838016,41.98657504
-87.83786728,41.98655173
-87.83765718,41.98651921
-87.83747225,41.98649404
-87.83658088,41.98639611
-87.83539404,41.98622656
-87.82373473,41.98456019
-87.82351657,41.98453343
-87.82332742,41.98450899
-87.82331007,41.98464165
-87.82328134,41.98484399
-87.82327355,41.98489892
-87.82325819,41.98500747
-87.8232435,41.98512232
-87.82321971,41.98530836
-87.82320033,41.98544639
-87.82319006,41.98552038
-87.82317086,41.98566382
-87.82315228,41.98579606
-87.82314344,41.98585898
-87.82312661,41.9859906
-87.82310783,41.98614098
-87.82309675,41.98622433
-87.82309312,41.98625162
-87.82307576,41.98637609
-87.82305543,41.98652158
-87.82303616,41.98666705
-87.82302623,41.98674198
-87.8229988,41.98695212
-87.82297764,41.98710532
-87.82297746,41.98710669
-87.82294608,41.98733558
-87.82293444,41.98742071
-87.82291712,41.9875501
-87.82289079,41.9877468
-87.82286802,41.98791722
-87.82282897,41.98821929
-87.82277511,41.9886168
-87.82275363,41.98877267
-87.82274402,41.98884235
-87.8226954,41.98920079
-87.82267591,41.98934769
-87.82265685,41.98948704
-87.82262645,41.98970902
-87.82259443,41.98993662
-87.82257358,41.99008325
-87.82255667,41.99021803
-87.8225394,41.9903556
-87.82251977,41.99049308
-87.82249811,41.99065788
-87.82247611,41.99082735
-87.82244196,41.99107764
-87.82241947,41.99124147
-87.82240033,41.99138068
-87.82238398,41.99150147
-87.82236229,41.99166536
-87.82234995,41.99175096
-87.82234932,41.99175531
-87.8223088,41.99203616
-87.82227157,41.99231012
-87.82221901,41.99270442
-87.82219354,41.9928955
-87.8221637,41.99311193
-87.82212784,41.993333
-87.82208252,41.99361228
-87.8220184,41.99399454
-87.82194897,41.99439664
-87.8218502,41.99498063
-87.82180964,41.99522046
-87.82176957,41.99542766
-87.82172257,41.99565576
-87.82166615,41.99588959
-87.82160914,41.99612583
-87.82157431,41.99625405
-87.82141432,41.99685053
-87.82140446,41.99692164
-87.82140574,41.99733852
-87.82140313,41.99756792
-87.82140064,41.99778652
-87.82139787,41.99825658
-87.82139723,41.99836352
-87.82139688,41.99842054
-87.82139587,41.99861157
-87.82139562,41.9986634
-87.82139478,41.9988337
-87.8213944,41.9988812
-87.82139365,41.99897576
-87.82139282,41.99909203
-87.82139029,41.99944912
-87.82138891,41.99958479
-87.82138748,41.99972726
-87.82138595,41.99987643
-87.82138594,41.99987734
-87.82138448,42.00001882
-87.82138253,42.00016118
-87.82138032,42.00031718
-87.82138083,42.00048274
-87.82138103,42.00054605
-87.82137444,42.00061012
-87.82137387,42.00062527
-87.82136611,42.00083231
-87.82136563,42.00086453
-87.82136617,42.00092429
-87.82136701,42.00101669
-87.82136751,42.00107106
-87.82136531,42.00111587
-87.82136427,42.00117692
-87.8213631,42.00124469
-87.82136127,42.00138642
-87.82135933,42.00153611
-87.8213586,42.0016175
-87.82135789,42.00169208
-87.82135731,42.00175992
-87.82135724,42.00184128
-87.82135721,42.00187976
-87.82135713,42.00195673
-87.82135686,42.0020042
-87.82135621,42.00213137
-87.82135587,42.0021924
-87.82135407,42.00229664
-87.82135348,42.00233133
-87.82135145,42.00245017
-87.82135092,42.00252475
-87.82135038,42.00260614
-87.82134989,42.00268095
-87.82134912,42.00273706
-87.8213485,42.00278231
-87.82134663,42.00291809
-87.82134589,42.00300628
-87.8213454,42.00306731
-87.82134433,42.00317688
-87.82134381,42.00323152
-87.82134298,42.00331834
-87.82134218,42.00339973
-87.82134164,42.00345398
-87.82134033,42.00358962
-87.82134005,42.00361656
-87.82133964,42.00365745
-87.82133883,42.00373884
-87.82133818,42.00380662
-87.82133771,42.00386123
-87.82133757,42.00392409
-87.82133654,42.00397972
-87.82132196,42.00403397
-87.82132656,42.00423088
-87.82133392,42.00454601
-87.82136975,42.00607924
-87.82140506,42.00741018
-87.82131803,42.00748142
-87.82131084,42.00751445
-87.82130738,42.00754314
-87.82130684,42.00766092
-87.82130489,42.00779154
-87.8213023,42.00796534
-87.82130141,42.00802977
-87.82129984,42.00813382
-87.82129855,42.00837821
-87.82129736,42.00844352
-87.82129551,42.00854543
-87.82129405,42.00862693
-87.82129227,42.00872478
-87.82129064,42.00881725
-87.82128856,42.00895313
-87.82128725,42.00903468
-87.82128581,42.00912164
-87.82128314,42.00927165
-87.82128301,42.00927895
-87.821282,42.0093163
-87.82128065,42.00936593
-87.82127672,42.00951259
-87.82127398,42.00961582
-87.8212707,42.00974058
-87.82126874,42.00982745
-87.82126801,42.0099095
-87.82126719,42.01003996
-87.82126599,42.01014346
-87.82126581,42.01015721
-87.8212649,42.01022499
-87.82126314,42.01036084
-87.82126164,42.01047491
-87.82126009,42.0105999
-87.82125861,42.01071946
-87.82125714,42.01089868
